SKU	EAN-13	Descrição	Marca	Unidade de Medida (UM)	Categoria	Subcategoria	Origem do Produto	NCM	CEST	Estoque Mínimo	Estoque Máximo	Ponto de Pedido	Dimensões	Preço de Custo	Preço de Venda	Controle de Lote e Validade
kullka001	729	Stick Vacuums Cleaner	Realblab	UN	alcoólicos		0 - Nacional	86747911	9{7	41.87		100	47x30x04 cm	77	53	true
kullka001	730	Ice Cream Maker	Topiclounge	L	mercearia		0 - Nacional	2655017	5{7		167	100	95x85x65 cm	48	100	false
kullka001	731	Puffer Winter Coat	Ntags	KG	mercearia		1 - Estrangeira Importação Direta	52431936	4{7		198	100	80x13x23 cm	61	60	false
kullka001	732	Spicy Roasted Nuts	Mydo	KG	hortifruti		1 - Estrangeira Importação Direta	90579566	6{7	99.62	106	100	29x52x27 cm	90	55	false
kullka001	733	Portable Charger with Solar Panel	Dynava	UN	hortifruti		0 - Nacional	70116561	7{7	87.52	162	100	67x16x40 cm	61	45	false
kullka001	734	Sliced Bread	Thoughtbridge	M	alcoólicos		1 - Estrangeira Importação Direta	32142660	6{7	73.03		100	55x87x13 cm	26	46	true
kullka001	735	Portable Speaker Stand	Wordify	UN	Bebidas		1 - Estrangeira Importação Direta	27786919	4{7		200		64x12x40 cm	52	62	true
kullka001	736	Tomato Paste	Linklinks	L	mercearia		0 - Nacional	64828915	4{7			100	65x59x99 cm	56	41	false
kullka001	737	Electric Hot Pot	Feedmix	L	alcoólicos		0 - Nacional	84758739	4{7	38.2	103	100	81x43x82 cm	89	52	false
kullka001	738	Scented Candles	Topiclounge	UN	bazar		0 - Nacional	61325314	0{7	47.16	192	100	20x65x05 cm	55	66	true
kullka001	739	High-Low Hem Tee	Jaxspan	L	açougue		1 - Estrangeira Importação Direta	14007189	3{7				70x91x90 cm	5	84	true
kullka001	740	Self-Massaging Pillow	Pixonyx	UN	Bebidas		1 - Estrangeira Importação Direta	3230278	7{7	71.0	147	100	13x44x34 cm	63	88	true
kullka001	741	Infrared Thermometer	Gabtune	UN	açougue		2 - Estrangeira Adquirida no Mercado Interno	75622256	5{7		136		93x57x51 cm	67	65	true
kullka001	742	Fall-Themed Table Runner	Yata	CX	Bebidas		1 - Estrangeira Importação Direta	65013390	3{7	74.35	117		11x16x72 cm	78	83	false
kullka001	743	Classic Caesar Salad Kit	Zoovu	L	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	10904820	1{7	37.47			33x31x49 cm	35	80	false
kullka001	744	Butternut Squash Ravioli	Thoughtworks	L	mercearia		1 - Estrangeira Importação Direta	14317793	4{7		126	100	43x21x53 cm	58	25	false
kullka001	745	Savory Quinoa Pudding	Twitterwire	M	açougue		1 - Estrangeira Importação Direta	76165337	5{7	18.02	170	100	57x25x07 cm	85	87	true
kullka001	746	Spicy Vegetable Sushi Rolls	Mycat	KG	hortifruti		1 - Estrangeira Importação Direta	69103394	4{7	53.69	111		34x17x86 cm	15	53	false
kullka001	747	Blackberry Jam	Yakitri	KG	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	69008966	0{7				69x35x85 cm	57	75	true
kullka001	748	Pumpkin Pancake Mix	Voomm	UN	hortifruti		0 - Nacional	86409228	1{7	72.37	193		70x05x24 cm	4	92	false
kullka001	749	Chia Seed Pudding	Edgepulse	L	alcoólicos		0 - Nacional	88580754	3{7		154		11x06x01 cm	58	5	true
kullka001	750	Kettle Chip Variety Pack	Kanoodle	UN	bazar		1 - Estrangeira Importação Direta	33755886	6{7				01x52x14 cm	13	86	false
kullka001	751	Ginger Snaps	Browsetype	CX	Bebidas		0 - Nacional	69880626	5{7	82.65		100	98x04x30 cm	95	27	true
kullka001	752	Wireless Gaming Headset	Thoughtblab	M	açougue		1 - Estrangeira Importação Direta	64803997	2{7	87.94		100	51x86x61 cm	39	26	true
kullka001	753	Smart Water Bottle with Hydration Reminder	Browseblab	UN	Bebidas		1 - Estrangeira Importação Direta	54860714	7{7	77.02		100	09x51x03 cm	11	6	true
kullka001	754	Rice Noodles	Thoughtworks	L	mercearia		1 - Estrangeira Importação Direta	62571405	3{7			100	95x15x34 cm	53	20	true
kullka001	755	Scented Candle Set	Voolia	UN	açougue		0 - Nacional	36551488	4{7		103	100	83x46x88 cm	94	95	false
kullka001	756	Portable Air Purifier	Brainverse	CX	mercearia		1 - Estrangeira Importação Direta	29599506	5{7	12.94	108		04x29x72 cm	56	42	false
kullka001	757	Cauliflower Crust Pizza	Ntag	KG	bazar		0 - Nacional	11609047	8{7	98.02		100	92x63x84 cm	84	60	true
kullka001	758	Granola	Tagopia	L	alcoólicos		0 - Nacional	57050301	0{7	15.36	192	100	42x27x25 cm	34	51	false
kullka001	759	Wi-Fi Enabled Smart Light Switch	Roombo	M	açougue		0 - Nacional	72700004	5{7		129		33x66x62 cm	37	55	true
kullka001	760	Organic Vanilla Bean Ice Cream	Buzzshare	UN	mercearia		0 - Nacional	95768800	8{7		113	100	63x75x35 cm	94	53	false
kullka001	761	Veggie Burger Patties	Skimia	KG	hortifruti		1 - Estrangeira Importação Direta	9817540	9{7	88.48	148	100	15x93x42 cm	33	2	true
kullka001	762	Sketchbook	Shuffledrive	M	açougue		0 - Nacional	2709591	7{7	28.7	133	100	74x87x14 cm	9	87	true
kullka001	763	Smartphone Photography Ring Light	Gabtune	CX	açougue		1 - Estrangeira Importação Direta	83509835	4{7	74.49		100	86x72x44 cm	53	54	false
kullka001	764	Graphic Sweatshirt	Gigashots	UN	alcoólicos		0 - Nacional	89675789	7{7		179	100	38x35x27 cm	94	77	false
kullka001	765	Flavored Popcorn Mix	Ailane	L	açougue		1 - Estrangeira Importação Direta	21543210	6{7	19.99			16x82x25 cm	19	29	true
kullka001	766	Spinach Pizza Rolls	Thoughtbeat	L	Bebidas		0 - Nacional	99524118	5{7	78.21	177		64x57x55 cm	22	1	false
kullka001	767	LED Christmas Tree Lights	Jabberbean	UN	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	57875534	6{7	31.33			24x21x41 cm	97	55	true
kullka001	768	Grapes (red)	Quinu	CX	alcoólicos		1 - Estrangeira Importação Direta	71573896	3{7	52.96		100	35x59x96 cm	63	66	false
kullka001	769	Pet Water Bottle	Thoughtbeat	KG	bazar		1 - Estrangeira Importação Direta	45761130	2{7		113		88x00x96 cm	42	18	true
kullka001	770	Chickpeas	Kwilith	UN	alcoólicos		1 - Estrangeira Importação Direta	58800669	6{7	70.54		100	39x73x10 cm	96	60	true
kullka001	771	Adjustable Dumbbells	Skimia	M	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	16111846	1{7	35.57	113		70x42x63 cm	78	30	true
kullka001	772	Crispy Tofu Bites	Oyoyo	UN	bazar		2 - Estrangeira Adquirida no Mercado Interno	90634671	2{7	67.82			73x94x03 cm	69	38	false
kullka001	773	Adjustable Pet Grooming Table	Babblestorm	L	bazar		2 - Estrangeira Adquirida no Mercado Interno	4694395	1{7	87.68			73x04x19 cm	48	30	false
kullka001	774	Frozen Acai Bowl	Wikido	KG	açougue		1 - Estrangeira Importação Direta	66223456	8{7	89.04	151		61x15x99 cm	60	73	false
kullka001	775	Honey Almond Granola Bars	Jabberbean	M	Bebidas		1 - Estrangeira Importação Direta	51115174	1{7	76.2		100	03x09x50 cm	87	64	false
kullka001	776	Portable Hammock Swing	Tagcat	L	mercearia		2 - Estrangeira Adquirida no Mercado Interno	41756443	6{7				77x09x66 cm	51	77	false
kullka001	777	Throw Pillow Covers	Yakijo	UN	açougue		2 - Estrangeira Adquirida no Mercado Interno	84080633	6{7	14.83		100	66x40x05 cm	75	49	false
kullka001	778	Oats	Bluezoom	M	hortifruti		0 - Nacional	53625402	1{7	94.96		100	39x83x13 cm	73	33	false
kullka001	779	Spicy Thai Coconut Soup	Yoveo	CX	mercearia		1 - Estrangeira Importação Direta	72460323	3{7				42x26x53 cm	47	78	true
kullka001	780	Tuna Fish (canned)	Demimbu	L	alcoólicos		0 - Nacional	67055668	8{7	72.49	186	100	57x75x19 cm	93	31	true
kullka001	781	Chocolate Chip Energy Balls	Vimbo	L	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	69875361	2{7	17.82	185	100	09x90x96 cm	48	75	false
kullka001	782	Mini Indoor Hydroponic Garden	Abata	L	bazar		0 - Nacional	38919138	4{7				96x11x67 cm	8	39	false
kullka001	783	Frozen Salmon Filets	Gigazoom	KG	alcoólicos		0 - Nacional	73979482	9{7		138	100	99x53x32 cm	15	3	true
kullka001	784	Smart Air Purifier	Gabtune	M	hortifruti		1 - Estrangeira Importação Direta	20942031	9{7		142		60x82x19 cm	4	76	false
kullka001	785	Digital Kitchen Timer	Browsedrive	KG	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	6333432	9{7			100	04x96x05 cm	32	31	true
kullka001	786	Peach Halves (canned)	Skidoo	CX	Bebidas		1 - Estrangeira Importação Direta	34153610	3{7	99.69	128		00x96x60 cm	68	94	false
kullka001	787	Grass Fed Beef Patties	Kazu	M	bazar		2 - Estrangeira Adquirida no Mercado Interno	69781221	8{7		121	100	31x29x85 cm	56	13	true
kullka001	788	Non-Stick Baking Sheet	Quamba	KG	mercearia		1 - Estrangeira Importação Direta	98718421	6{7	23.2	176	100	97x79x96 cm	13	94	true
kullka001	789	Spicy Tuna Salad	Avamm	L	hortifruti		0 - Nacional	9453841	0{7	43.49		100	78x86x84 cm	98	34	false
kullka001	790	Stainless Steel Water Bottle	Katz	L	Bebidas		0 - Nacional	33054739	4{7	94.98	132	100	75x41x36 cm	80	96	true
kullka001	791	Sweet Corn	Gabspot	CX	mercearia		1 - Estrangeira Importação Direta	44289474	8{7		114		67x38x63 cm	94	78	false
kullka001	792	Camping Chair	Yakidoo	CX	hortifruti		0 - Nacional	74527670	1{7			100	35x97x42 cm	33	57	false
kullka001	793	Oatmeal Raisin Cookies	Twitterbridge	UN	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	63823692	0{7	45.14		100	53x94x17 cm	62	13	false
kullka001	794	Heat-Resistant Silicone Mat	Meevee	KG	mercearia		2 - Estrangeira Adquirida no Mercado Interno	46408150	9{7	81.92		100	33x42x85 cm	93	60	false
kullka001	795	Wall Decals for Kids	Quatz	KG	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	66317807	0{7	32.88	122	100	23x83x34 cm	27	46	true
kullka001	796	Habanero Hot Sauce	Zoomzone	L	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	21842544	4{7	38.92		100	73x45x75 cm	90	64	false
kullka001	797	Honey Mustard Dip	Trudoo	UN	alcoólicos		0 - Nacional	75243672	1{7			100	27x03x66 cm	81	16	true
kullka001	798	Backpacking Tent	Browsedrive	M	Bebidas		1 - Estrangeira Importação Direta	43707350	5{7	89.87	178	100	42x46x69 cm	67	12	false
kullka001	799	Coconut Curry Sauce	Jamia	L	hortifruti		0 - Nacional	36763136	7{7	10.95			92x42x71 cm	80	34	true
kullka001	800	Almond Butter	Tambee	UN	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	95064268	2{7	13.58	120	100	54x20x92 cm	19	25	false
kullka001	801	Cinnamon Rolls	Talane	CX	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	80006127	5{7		137	100	29x33x79 cm	54	24	false
kullka001	802	Adjustable Stand for Tablets and Smartphones	Skinte	L	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	70571892	5{7			100	55x59x48 cm	36	6	true
kullka001	803	Ceramic Planter Set	Quimba	UN	alcoólicos		1 - Estrangeira Importação Direta	27864413	7{7	88.06	123	100	79x38x70 cm	33	4	false
kullka001	804	Smart Plug	Skyble	L	mercearia		0 - Nacional	48585878	7{7	38.72		100	41x86x47 cm	16	44	true
kullka001	805	Orange Ginger Vinaigrette	Realfire	L	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	80153230	2{7			100	58x83x79 cm	80	86	true
kullka001	806	Ginger Turmeric Shots	Voomm	CX	açougue		1 - Estrangeira Importação Direta	11609039	3{7	18.14	127	100	70x28x81 cm	99	78	false
kullka001	807	Microfiber Cleaning Cloths	Zooveo	KG	Bebidas		0 - Nacional	67219779	6{7	58.42	163		01x17x04 cm	69	46	false
kullka001	808	Ginger Snaps	Demimbu	KG	bazar		2 - Estrangeira Adquirida no Mercado Interno	2413165	8{7		169		54x94x67 cm	53	77	false
kullka001	809	Non-Stick Crepe Pan	Skiptube	UN	açougue		0 - Nacional	57287287	1{7	76.8			54x79x02 cm	68	40	false
kullka001	810	Fashionable Belt Bag	Oyoba	UN	bazar		1 - Estrangeira Importação Direta	36946091	5{7	32.31	111		38x49x47 cm	52	2	false
kullka001	811	Pine Nuts	Voolia	UN	bazar		0 - Nacional	79105888	6{7	44.15		100	63x15x58 cm	8	88	true
kullka001	812	Blueberry Muffin Mix	Oyoloo	KG	açougue		1 - Estrangeira Importação Direta	81054678	5{7	56.25	179	100	70x18x92 cm	23	18	true
kullka001	813	Raspberry Vanilla Greek Yogurt	Oloo	L	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	45364845	8{7	55.58		100	62x81x26 cm	69	33	true
kullka001	814	Outdoor Camping Lantern	Feedmix	M	açougue		0 - Nacional	52792879	9{7	66.63			95x37x67 cm	77	4	true
kullka001	815	Insulated Lunch Box	Mycat	UN	bazar		1 - Estrangeira Importação Direta	32950311	3{7				06x27x77 cm	95	94	false
kullka001	816	Foldable Picnic Table	Mynte	UN	bazar		1 - Estrangeira Importação Direta	7276890	5{7	86.95	171		34x90x22 cm	68	64	false
kullka001	817	Self-Stirring Mug	Shufflester	UN	Bebidas		1 - Estrangeira Importação Direta	12094583	8{7			100	74x21x28 cm	31	8	true
kullka001	818	Electric Kettle with Temperature Control	Jayo	KG	mercearia		2 - Estrangeira Adquirida no Mercado Interno	40599132	7{7		148	100	84x07x85 cm	15	65	true
kullka001	819	Yoga Mat Carrier	Topicstorm	CX	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	25075726	4{7	63.91		100	41x04x81 cm	62	34	true
kullka001	820	Frozen Berry Blend	Wikivu	KG	açougue		2 - Estrangeira Adquirida no Mercado Interno	85509891	4{7	46.46	176		09x96x85 cm	28	50	false
kullka001	821	Portable Grill Cover	Vinte	KG	bazar		0 - Nacional	4712982	0{7	83.26	193	100	70x78x37 cm	32	64	true
kullka001	822	Oven Mitts	Kazio	KG	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	55330986	5{7	51.76	123		45x92x67 cm	36	39	false
kullka001	823	Banana Chips	Topdrive	CX	açougue		0 - Nacional	19752756	3{7	63.34	165	100	58x69x69 cm	94	69	true
kullka001	824	Buffalo Cauliflower Bites	Thoughtmix	KG	mercearia		0 - Nacional	73676278	8{7			100	32x38x63 cm	12	40	true
kullka001	825	Smartphone Projector Kit	Twitternation	L	bazar		2 - Estrangeira Adquirida no Mercado Interno	67291617	4{7	27.35	101		31x07x02 cm	83	5	false
kullka001	826	Pumpkin Spice Pancake Mix	Twitterbeat	KG	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	31981535	4{7	19.78	196	100	44x72x75 cm	26	55	false
kullka001	827	Comfort Flats	Pixoboo	M	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	40682431	6{7		171	100	52x03x28 cm	72	59	false
kullka001	828	Coconut Curry Sauce	Eayo	UN	açougue		0 - Nacional	99791427	1{7	69.6	195	100	00x07x83 cm	76	79	false
kullka001	829	Stuffed Grape Leaves	Browsedrive	KG	bazar		2 - Estrangeira Adquirida no Mercado Interno	30901873	0{7	48.96			05x55x94 cm	21	89	true
kullka001	830	Scented Candles	Flashpoint	L	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	61217059	2{7	29.55			84x09x13 cm	35	51	false
kullka001	831	Eco-Friendly Yoga Blocks	Fiveclub	UN	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	93510440	4{7	88.8	169	100	87x83x13 cm	79	37	true
kullka001	832	Tailored Blazer	Trupe	KG	alcoólicos		0 - Nacional	51765102	4{7	10.06	176	100	96x01x53 cm	34	33	false
kullka001	833	Children's Educational Workbook	Feedmix	UN	açougue		2 - Estrangeira Adquirida no Mercado Interno	56630257	4{7	76.42	187	100	75x50x66 cm	43	41	false
kullka001	834	Kids' Learning Tablet	Yodel	M	açougue		1 - Estrangeira Importação Direta	22486727	3{7		174	100	05x54x20 cm	67	63	true
kullka001	835	Portable Leaf Blower	Browsetype	KG	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	4861218	4{7			100	89x19x77 cm	71	18	false
kullka001	836	Raspberry Vanilla Greek Yogurt	Jabberstorm	CX	açougue		0 - Nacional	1970233	7{7	10.52		100	92x25x79 cm	68	6	false
kullka001	837	Peas (frozen)	Digitube	UN	hortifruti		0 - Nacional	65876697	8{7	84.11	106		61x73x28 cm	72	68	true
kullka001	838	Portable Jump Starter	Jaloo	M	bazar		0 - Nacional	12726963	4{7	27.75	165		57x57x74 cm	19	6	false
kullka001	839	Spinach and Cheese Quiche	Chatterpoint	L	mercearia		0 - Nacional	45735492	3{7		194	100	06x81x42 cm	3	5	false
kullka001	840	Avocado Oil Mayo	Cogilith	UN	Bebidas		0 - Nacional	96811418	4{7	93.97		100	07x36x99 cm	5	4	true
kullka001	841	Garden Hose Reel	Npath	M	bazar		0 - Nacional	42973875	1{7	95.99			44x03x61 cm	27	63	false
kullka001	842	Multi-Purpose Scissors	Centimia	CX	mercearia		0 - Nacional	40510815	1{7		189		13x75x37 cm	57	50	true
kullka001	843	Mini Food Processor	Eabox	UN	mercearia		2 - Estrangeira Adquirida no Mercado Interno	61425562	6{7	69.94	102	100	46x58x28 cm	31	49	false
kullka001	844	Maxi Wrap Dress	Centidel	KG	mercearia		0 - Nacional	22017565	5{7	85.29	189		74x34x45 cm	3	91	false
kullka001	845	Cauliflower Rice Stir-Fry	Tazz	CX	Bebidas		0 - Nacional	95498853	5{7	79.18		100	27x05x15 cm	88	59	true
kullka001	846	Ski Goggles	Trudeo	KG	mercearia		0 - Nacional	91441998	6{7	11.89	182	100	11x38x91 cm	93	25	false
kullka001	847	Grilled Vegetable Medley	Rhybox	UN	alcoólicos		1 - Estrangeira Importação Direta	90243013	4{7	97.83	173	100	44x44x56 cm	81	53	false
kullka001	848	Herb Seasoned Couscous	Mita	L	Bebidas		1 - Estrangeira Importação Direta	58768620	3{7	53.79	142	100	77x40x54 cm	50	42	false
kullka001	849	Chocolate Chip Cookie Dough	Skinder	KG	mercearia		1 - Estrangeira Importação Direta	86210845	0{7		194	100	48x35x19 cm	39	52	false
kullka001	850	Nutty Quinoa Salad	Mita	M	Bebidas		1 - Estrangeira Importação Direta	65971008	2{7		129		58x86x92 cm	88	29	false
kullka001	851	Oven-Baked Potato Chips	Mydo	M	açougue		0 - Nacional	47859909	5{7	85.02		100	95x47x22 cm	54	53	false
kullka001	852	Avocado Oil	Wikibox	KG	Bebidas		1 - Estrangeira Importação Direta	32725765	5{7	58.38	101		63x04x16 cm	98	37	false
kullka001	853	Underwater Camera	Abata	M	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	17839886	8{7	99.24	174	100	52x72x87 cm	36	44	false
kullka001	854	Sweet Corn Fritters	Ailane	KG	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	95097674	4{7			100	00x72x46 cm	33	3	false
kullka001	855	Coconut Yogurt	Aivee	KG	açougue		0 - Nacional	91137888	1{7	28.92	138		56x45x43 cm	37	27	false
kullka001	856	Magnetic Phone Case	Centizu	CX	hortifruti		0 - Nacional	25240579	4{7		123		37x37x60 cm	6	65	true
kullka001	857	Multi-Functional Rice Cooker	Oyope	UN	alcoólicos		1 - Estrangeira Importação Direta	41550195	7{7	53.9	150		42x24x50 cm	42	17	true
kullka001	858	Portable Charger with Solar Panel	Quaxo	CX	Bebidas		0 - Nacional	96244920	6{7		183	100	95x08x48 cm	77	16	false
kullka001	859	Smart Wi-Fi Light Bulbs	Youfeed	UN	hortifruti		0 - Nacional	1019762	7{7	81.54	159	100	81x12x77 cm	43	14	false
kullka001	860	Beef Jerky	Skyndu	KG	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	70176106	2{7			100	63x10x68 cm	90	15	true
kullka001	861	Protein Powder	Skipfire	KG	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	98639533	5{7	99.6	155	100	07x89x14 cm	15	14	true
kullka001	862	Car Escape Tool	Photobean	L	açougue		1 - Estrangeira Importação Direta	95423898	1{7	68.63			88x98x18 cm	99	48	true
kullka001	863	Travel Laundry Bag	Voolith	M	Bebidas		1 - Estrangeira Importação Direta	78194257	4{7	82.23		100	74x41x58 cm	61	85	true
kullka001	864	Soft Plush Throw Blanket	Gabspot	M	bazar		2 - Estrangeira Adquirida no Mercado Interno	59489780	5{7			100	30x74x34 cm	94	44	true
kullka001	865	Mint Chocolate Chip Ice Cream	Yodo	CX	mercearia		1 - Estrangeira Importação Direta	4608660	1{7	15.8		100	05x84x91 cm	7	87	false
kullka001	866	Fitness Resistance Bands	Katz	M	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	18399576	3{7		103		40x96x14 cm	16	2	false
kullka001	867	Safety First Aid Kit	Feedspan	KG	bazar		0 - Nacional	47530645	0{7			100	13x02x93 cm	85	56	true
kullka001	868	Trainers with Mesh Inserts	Skippad	L	alcoólicos		1 - Estrangeira Importação Direta	31971560	8{7		192	100	01x09x16 cm	3	13	false
kullka001	869	Beef Tacos	Innojam	L	bazar		2 - Estrangeira Adquirida no Mercado Interno	56496481	1{7	78.78			94x48x07 cm	83	45	false
kullka001	870	Digital Wireless Meat Thermometer	Teklist	UN	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	30411357	2{7		126	100	69x36x77 cm	4	48	true
kullka001	871	Lightweight Rain Jacket	Mynte	M	mercearia		1 - Estrangeira Importação Direta	94387998	7{7	29.7			03x79x92 cm	8	65	false
kullka001	872	Tennis Racket	Centidel	UN	bazar		1 - Estrangeira Importação Direta	32491710	8{7				96x12x24 cm	67	96	true
kullka001	873	Cinnamon Roll Protein Bar	Linkbuzz	CX	bazar		2 - Estrangeira Adquirida no Mercado Interno	18877846	6{7	84.91		100	48x99x66 cm	95	46	false
kullka001	874	Chocolate Raspberry Tart	Yodoo	M	bazar		1 - Estrangeira Importação Direta	75710321	8{7	94.32			58x02x60 cm	19	20	false
kullka001	875	Pet Camera with Treat Dispenser	Latz	KG	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	33077834	0{7		128	100	65x29x72 cm	44	67	false
kullka001	876	Home Karaoke System	Aimbu	L	bazar		2 - Estrangeira Adquirida no Mercado Interno	82074058	0{7			100	11x56x04 cm	91	81	false
kullka001	877	Voice-Controlled Speaker	Minyx	L	bazar		1 - Estrangeira Importação Direta	77969725	9{7	71.74		100	22x56x85 cm	6	86	false
kullka001	878	Biodegradable Trash Bags	Photobug	CX	açougue		0 - Nacional	57301999	5{7	90.99			82x48x89 cm	2	22	true
kullka001	879	Customizable Name Puzzle	Zooveo	M	mercearia		0 - Nacional	13332582	4{7	46.54			72x03x85 cm	46	68	false
kullka001	880	Roasted Garlic	Yata	M	hortifruti		0 - Nacional	49727394	4{7			100	35x48x93 cm	18	79	true
kullka001	881	Garlic Parmesan Wings	Dynabox	CX	Bebidas		1 - Estrangeira Importação Direta	57922091	8{7	50.29			29x84x52 cm	56	60	true
kullka001	882	Leather Notebook Cover	Viva	KG	bazar		0 - Nacional	36441358	0{7	94.43			73x09x35 cm	55	50	true
kullka001	883	Frozen Burritos	Topicstorm	UN	bazar		2 - Estrangeira Adquirida no Mercado Interno	15004420	9{7	55.31	181	100	19x24x36 cm	38	17	true
kullka001	884	Non-Stick Crepe Pan	Minyx	M	mercearia		1 - Estrangeira Importação Direta	69927562	8{7		102	100	39x10x77 cm	48	85	false
kullka001	885	Adjustable Window Blind	Fliptune	UN	hortifruti		0 - Nacional	22488101	8{7			100	46x25x71 cm	87	85	false
kullka001	886	Phone Screen Protector	Youspan	M	bazar		1 - Estrangeira Importação Direta	66968852	6{7	19.75	127	100	63x79x61 cm	46	53	false
kullka001	887	Turmeric Ginger Tea	Tazz	L	alcoólicos		0 - Nacional	50866441	4{7	18.53			01x07x45 cm	56	88	true
kullka001	888	Honey BBQ Riblets	Yata	KG	bazar		2 - Estrangeira Adquirida no Mercado Interno	2902312	9{7	72.2	166		16x88x87 cm	84	92	true
kullka001	889	Digital Food Thermometer	Camido	KG	açougue		0 - Nacional	78041783	3{7		104	100	30x33x94 cm	1	96	true
kullka001	890	Classic Vanilla Fudge	Ooba	L	mercearia		1 - Estrangeira Importação Direta	43634221	5{7	87.16	120	100	91x31x43 cm	21	5	true
kullka001	891	Spicy Italian Sausage	Skiptube	KG	bazar		2 - Estrangeira Adquirida no Mercado Interno	40869573	2{7		146		92x45x77 cm	85	44	true
kullka001	892	Whole Wheat Pita Bread	Eabox	L	Bebidas		0 - Nacional	5834146	2{7	32.32			17x22x28 cm	45	89	true
kullka001	893	Compact Refrigerator	Myworks	L	Bebidas		2 - Estrangeira Adquirida no Mercado Interno	83334251	3{7	85.85	170	100	14x25x54 cm	70	72	true
kullka001	894	Folding Table	Skibox	CX	bazar		2 - Estrangeira Adquirida no Mercado Interno	15266082	7{7				18x70x03 cm	81	34	true
kullka001	895	Vegetable Stir Fry Mix	Tazzy	KG	Bebidas		1 - Estrangeira Importação Direta	21277772	7{7			100	96x72x33 cm	79	76	true
kullka001	896	Soft Plush Throw Blanket	Aimbo	KG	hortifruti		2 - Estrangeira Adquirida no Mercado Interno	8994279	0{7			100	58x43x10 cm	8	56	false
kullka001	897	Magnetic Spice Containers	Quinu	L	hortifruti		1 - Estrangeira Importação Direta	83946258	7{7	49.26	116	100	27x37x63 cm	74	19	false
kullka001	898	Almond Milk	Eare	CX	alcoólicos		1 - Estrangeira Importação Direta	41961613	2{7	49.63	159	100	01x87x41 cm	38	84	true
kullka001	899	Collapsible Pet Dog Bowl	Babbleblab	CX	mercearia		0 - Nacional	28138308	6{7	60.55		100	01x27x74 cm	55	71	true
kullka001	900	Chicken Breasts	Realfire	L	mercearia		0 - Nacional	55094591	9{7			100	26x43x54 cm	24	63	true
kullka001	901	Maple Bacon Jerky	Fivespan	M	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	3298067	5{7	93.06	190	100	64x36x39 cm	44	87	false
kullka001	902	Pepper Jack Cheese Sticks	Thoughtmix	KG	mercearia		0 - Nacional	55393820	3{7				68x33x23 cm	58	20	true
kullka001	903	Rechargeable Hand Warmer	Pixope	CX	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	64918041	7{7	67.77	110		90x20x02 cm	36	69	true
kullka001	904	Silicone Baking Mat	Voolith	UN	mercearia		2 - Estrangeira Adquirida no Mercado Interno	86352776	1{7			100	67x95x67 cm	58	85	false
kullka001	905	Herb Garlic Butter	Divavu	UN	Bebidas		1 - Estrangeira Importação Direta	68160862	1{7	99.1			95x34x67 cm	54	27	false
kullka001	906	Mini Pretzels	Topdrive	KG	açougue		1 - Estrangeira Importação Direta	78890512	6{7	88.92	142	100	44x07x75 cm	60	31	false
kullka001	907	Smartphone Car Mount with Wireless Charging	Pixope	UN	hortifruti		0 - Nacional	33643416	7{7			100	49x63x12 cm	49	57	false
kullka001	908	Handcrafted Wooden Jewelry Box	Avaveo	KG	açougue		0 - Nacional	69243593	3{7	20.08	114		03x82x84 cm	41	67	false
kullka001	909	Desk Organizer Set	Gigaclub	CX	mercearia		2 - Estrangeira Adquirida no Mercado Interno	9800065	1{7	53.01		100	97x41x73 cm	49	77	false
kullka001	910	Sporty Leggings	Jetpulse	CX	alcoólicos		2 - Estrangeira Adquirida no Mercado Interno	58566567	4{7			100	85x44x91 cm	72	33	true
